timestep,plant,generation_mw
2024-01-08 04:00:00,SE1_gasturbine,0.0
2024-01-08 04:00:00,SE1_solar,0.0
2024-01-08 04:00:00,SE2_hydro,4245.52
2024-01-08 04:00:00,SE2_wind,3320.18
2024-01-08 04:00:00,SE2_chp_district,0.0
2024-01-08 04:00:00,SE2_chp_industry,423.2
2024-01-08 04:00:00,SE2_gasturbine,0.0
2024-01-08 04:00:00,SE2_solar,0.0
2024-01-08 04:00:00,SE3_hydro,1323.67
2024-01-08 04:00:00,SE3_nuclear,6310.0
2024-01-08 04:00:00,SE3_wind,862.56
2024-01-08 04:00:00,SE3_chp_district,1600.8
2024-01-08 04:00:00,SE3_chp_industry,420.0
2024-01-08 04:00:00,SE3_gasturbine,0.1
2024-01-08 04:00:00,SE3_solar,0.0
2024-01-08 04:00:00,SE4_hydro,208.74
2024-01-08 04:00:00,SE4_wind,406.31
2024-01-08 04:00:00,SE4_chp_district,368.0
2024-01-08 04:00:00,SE4_chp_industry,332.0
2024-01-08 04:00:00,SE4_gasturbine,0.0
2024-01-08 04:00:00,SE4_condensing,0.0
2024-01-08 04:00:00,SE4_solar,0.0
2024-01-08 05:00:00,SE1_hydro,3049.85
2024-01-08 05:00:00,SE1_wind,1614.98
2024-01-08 05:00:00,SE1_chp_district,0.0
2024-01-08 05:00:00,SE1_chp_industry,0.0
2024-01-08 05:00:00,SE1_gasturbine,0.0
2024-01-08 05:00:00,SE1_solar,0.0
2024-01-08 05:00:00,SE2_hydro,4953.76
2024-01-08 05:00:00,SE2_wind,3312.38
2024-01-08 05:00:00,SE2_chp_district,0.0
2024-01-08 05:00:00,SE2_chp_industry,423.2
2024-01-08 05:00:00,SE2_gasturbine,0.0
2024-01-08 05:00:00,SE2_solar,0.0
2024-01-08 05:00:00,SE3_hydro,1469.01
2024-01-08 05:00:00,SE3_nuclear,6310.0
2024-01-08 05:00:00,SE3_wind,970.09
2024-01-08 05:00:00,SE3_chp_district,1600.8
2024-01-08 05:00:00,SE3_chp_industry,420.0
2024-01-08 05:00:00,SE3_gasturbine,0.1
2024-01-08 05:00:00,SE3_solar,0.0
2024-01-08 05:00:00,SE4_hydro,208.89
2024-01-08 05:00:00,SE4_wind,351.12
2024-01-08 05:00:00,SE4_chp_district,368.0
2024-01-08 05:00:00,SE4_chp_industry,332.0
2024-01-08 05:00:00,SE4_gasturbine,0.0
2024-01-08 05:00:00,SE4_condensing,0.0
2024-01-08 05:00:00,SE4_solar,0.0
2024-01-08 06:00:00,SE1_hydro,2997.26
2024-01-08 06:00:00,SE1_wind,1551.22
2024-01-08 06:00:00,SE1_chp_district,0.0
2024-01-08 06:00:00,SE1_chp_industry,0.0
2024-01-08 06:00:00,SE1_gasturbine,0.0
2024-01-08 06:00:00,SE1_solar,0.0
2024-01-08 06:00:00,SE2_hydro,5196.1
2024-01-08 06:00:00,SE2_wind,3297.33
2024-01-08 06:00:00,SE2_chp_district,108.31
2024-01-08 06:00:00,SE2_chp_industry,423.2
2024-01-08 06:00:00,SE2_gasturbine,0.0
2024-01-08 06:00:00,SE2_solar,0.0
2024-01-08 06:00:00,SE3_hydro,1722.65
2024-01-08 06:00:00,SE3_nuclear,6310.0
2024-01-08 06:00:00,SE3_wind,1147.95
2024-01-08 06:00:00,SE3_chp_district,1600.8
2024-01-08 06:00:00,SE3_chp_industry,420.0
2024-01-08 06:00:00,SE3_gasturbine,0.0
2024-01-08 06:00:00,SE3_solar,0.0
2024-01-08 06:00:00,SE4_hydro,209.03
2024-01-08 06:00:00,SE4_wind,277.39
2024-01-08 06:00:00,SE4_chp_district,368.0
2024-01-08 06:00:00,SE4_chp_industry,332.0
2024-01-08 06:00:00,SE4_gasturbine,0.0
2024-01-08 06:00:00,SE4_condensing,0.0
2024-01-08 06:00:00,SE4_solar,0.0
2024-01-08 07:00:00,SE1_hydro,3003.49
2024-01-08 07:00:00,SE1_wind,1613.76
2024-01-08 07:00:00,SE1_chp_district,0.0
2024-01-08 07:00:00,SE1_chp_industry,21.7
2024-01-08 07:00:00,SE1_gasturbine,0.0
2024-01-08 07:00:00,SE1_solar,0.0
2024-01-08 07:00:00,SE2_hydro,5254.98
2024-01-08 07:00:00,SE2_wind,3404.5
2024-01-08 07:00:00,SE2_chp_district,185.6
2024-01-08 07:00:00,SE2_chp_industry,423.2
2024-01-08 07:00:00,SE2_gasturbine,0.0
2024-01-08 07:00:00,SE2_solar,0.0
2024-01-08 07:00:00,SE3_hydro,1731.37
2024-01-08 07:00:00,SE3_nuclear,6308.0
2024-01-08 07:00:00,SE3_wind,1193.1
2024-01-08 07:00:00,SE3_chp_district,1600.8
2024-01-08 07:00:00,SE3_chp_industry,420.0
2024-01-08 07:00:00,SE3_gasturbine,0.0
2024-01-08 07:00:00,SE3_solar,0.22
2024-01-08 07:00:00,SE4_hydro,208.66
2024-01-08 07:00:00,SE4_wind,257.87
2024-01-08 07:00:00,SE4_chp_district,368.0
2024-01-08 07:00:00,SE4_chp_industry,332.0
2024-01-08 07:00:00,SE4_gasturbine,0.0
2024-01-08 07:00:00,SE4_condensing,0.0
2024-01-08 07:00:00,SE4_solar,0.59
2024-01-08 08:00:00,SE1_hydro,3005.91
2024-01-08 08:00:00,SE1_wind,1623.48
2024-01-08 08:00:00,SE1_chp_district,0.0
2024-01-08 08:00:00,SE1_chp_industry,0.0
2024-01-08 08:00:00,SE1_gasturbine,0.0
2024-01-08 08:00:00,SE1_solar,0.0
2024-01-08 08:00:00,SE2_hydro,5315.94
2024-01-08 08:00:00,SE2_wind,3297.09
2024-01-08 08:00:00,SE2_chp_district,185.6
2024-01-08 08:00:00,SE2_chp_industry,423.2
2024-01-08 08:00:00,SE2_gasturbine,0.0
2024-01-08 08:00:00,SE2_solar,0.02
2024-01-08 08:00:00,SE3_hydro,1734.82
2024-01-08 08:00:00,SE3_nuclear,6309.0
2024-01-08 08:00:00,SE3_wind,1236.33
2024-01-08 08:00:00,SE3_chp_district,1600.8
2024-01-08 08:00:00,SE3_chp_industry,420.0
2024-01-08 08:00:00,SE3_gasturbine,0.0
2024-01-08 08:00:00,SE3_solar,3.24
2024-01-08 08:00:00,SE4_hydro,208.49
2024-01-08 08:00:00,SE4_wind,250.57
2024-01-08 08:00:00,SE4_chp_district,368.0
2024-01-08 08:00:00,SE4_chp_industry,332.0
2024-01-08 08:00:00,SE4_gasturbine,0.0
2024-01-08 08:00:00,SE4_condensing,0.0
2024-01-08 08:00:00,SE4_solar,9.58
2024-01-08 09:00:00,SE1_hydro,2860.54
2024-01-08 09:00:00,SE1_wind,1698.1
2024-01-08 09:00:00,SE1_chp_district,0.0
2024-01-08 09:00:00,SE1_chp_industry,0.0
2024-01-08 09:00:00,SE1_gasturbine,0.0
2024-01-08 09:00:00,SE1_solar,0.03
2024-01-08 09:00:00,SE2_hydro,5153.41
2024-01-08 09:00:00,SE2_wind,3144.15
2024-01-08 09:00:00,SE2_chp_district,185.6
2024-01-08 09:00:00,SE2_chp_industry,423.2
2024-01-08 09:00:00,SE2_gasturbine,0.0
2024-01-08 09:00:00,SE2_solar,0.11
2024-01-08 09:00:00,SE3_hydro,1735.85
2024-01-08 09:00:00,SE3_nuclear,6309.0
2024-01-08 09:00:00,SE3_wind,1214.06
2024-01-08 09:00:00,SE3_chp_district,1600.8
2024-01-08 09:00:00,SE3_chp_industry,420.0
2024-01-08 09:00:00,SE3_gasturbine,0.0
2024-01-08 09:00:00,SE3_solar,11.95
2024-01-08 09:00:00,SE4_hydro,209.37
2024-01-08 09:00:00,SE4_wind,225.67
2024-01-08 09:00:00,SE4_chp_district,368.0
2024-01-08 09:00:00,SE4_chp_industry,332.0
2024-01-08 09:00:00,SE4_gasturbine,0.0
2024-01-08 09:00:00,SE4_condensing,0.0
2024-01-08 09:00:00,SE4_solar,27.86
2024-01-08 10:00:00,SE1_hydro,2628.23
2024-01-08 10:00:00,SE1_wind,1781.69
2024-01-08 10:00:00,SE1_chp_district,0.0
2024-01-08 10:00:00,SE1_chp_industry,93.6
2024-01-08 10:00:00,SE1_gasturbine,0.0
2024-01-08 10:00:00,SE1_solar,0.1
2024-01-08 10:00:00,SE2_hydro,5217.95
2024-01-08 10:00:00,SE2_wind,3152.97
2024-01-08 10:00:00,SE2_chp_district,185.6
2024-01-08 10:00:00,SE2_chp_industry,423.2
2024-01-08 10:00:00,SE2_gasturbine,0.0
2024-01-08 10:00:00,SE2_solar,0.23
2024-01-08 10:00:00,SE3_hydro,1656.73
2024-01-08 10:00:00,SE3_nuclear,6310.0
2024-01-08 10:00:00,SE3_wind,1210.73
2024-01-08 10:00:00,SE3_chp_district,1600.8
2024-01-08 10:00:00,SE3_chp_industry,420.0
2024-01-08 10:00:00,SE3_gasturbine,0.0
2024-01-08 10:00:00,SE3_solar,20.64
2024-01-08 10:00:00,SE4_hydro,206.3
2024-01-08 10:00:00,SE4_wind,223.65
2024-01-08 10:00:00,SE4_chp_district,368.0
2024-01-08 10:00:00,SE4_chp_industry,332.0
2024-01-08 10:00:00,SE4_gasturbine,0.0
2024-01-08 10:00:00,SE4_condensing,0.0
2024-01-08 10:00:00,SE4_solar,45.72
2024-01-08 11:00:00,SE1_hydro,2623.92
2024-01-08 11:00:00,SE1_wind,1775.71
2024-01-08 11:00:00,SE1_chp_district,0.0
2024-01-08 11:00:00,SE1_chp_industry,93.6
2024-01-08 11:00:00,SE1_gasturbine,0.0
2024-01-08 11:00:00,SE1_solar,0.12
2024-01-08 11:00:00,SE2_hydro,4974.45
2024-01-08 11:00:00,SE2_wind,3436.08
2024-01-08 11:00:00,SE2_chp_district,185.6
2024-01-08 11:00:00,SE2_chp_industry,423.2
2024-01-08 11:00:00,SE2_gasturbine,0.0
2024-01-08 11:00:00,SE2_solar,0.25
2024-01-08 11:00:00,SE3_hydro,1645.3
2024-01-08 11:00:00,SE3_nuclear,6309.0
2024-01-08 11:00:00,SE3_wind,1193.14
2024-01-08 11:00:00,SE3_chp_district,1600.8
2024-01-08 11:00:00,SE3_chp_industry,420.0
2024-01-08 11:00:00,SE3_gasturbine,0.1
2024-01-08 11:00:00,SE3_solar,22.75
2024-01-08 11:00:00,SE4_hydro,197.99
2024-01-08 11:00:00,SE4_wind,236.95
2024-01-08 11:00:00,SE4_chp_district,368.0
2024-01-08 11:00:00,SE4_chp_industry,332.0
2024-01-08 11:00:00,SE4_gasturbine,0.0
2024-01-08 11:00:00,SE4_condensing,0.0
2024-01-08 11:00:00,SE4_solar,52.43
2024-01-08 12:00:00,SE1_hydro,2686.14
