timestep,neighbor,flow_mw,direction,cost_eur
t0066,DK2,-1700.0,export,-167790.0
t0066,PL,-600.0,export,-84804.0
t0066,LT,-700.0,export,-75467.0
t0066,DE,-615.0,export,-69648.75
t0067,NO1,372.35,import,22851.4
t0067,NO3,565.19,import,13688.88
t0067,NO4,600.0,import,4290.0
t0067,FI,-1500.0,export,-88620.0
t0067,DK1,-740.0,export,-71232.4
t0067,DK2,-1700.0,export,-167790.0
t0067,PL,-600.0,export,-84804.0
t0067,LT,-700.0,export,-75467.0
t0067,DE,-615.0,export,-69648.75
t0068,NO1,335.95,import,20617.08
t0068,NO3,-33.42,export,-809.51
t0068,NO4,600.0,import,4290.0
t0068,FI,-1500.0,export,-88620.0
t0068,DK1,-740.0,export,-71232.4
t0068,DK2,-1700.0,export,-167790.0
t0068,PL,-600.0,export,-84804.0
t0068,LT,-700.0,export,-75467.0
t0068,DE,-615.0,export,-69648.75
t0069,NO1,-203.62,export,-12496.15
t0069,NO3,449.04,import,10875.78
t0069,NO4,600.0,import,4290.0
t0069,FI,-1500.0,export,-88620.0
t0069,DK1,-740.0,export,-71232.4
t0069,DK2,-1700.0,export,-167790.0
t0069,PL,-600.0,export,-84804.0
t0069,LT,-700.0,export,-75467.0
t0069,DE,-615.0,export,-69648.75
t0070,NO1,-1037.79,export,-63689.19
t0070,NO3,1000.0,import,24220.0
t0070,NO4,600.0,import,4290.0
t0070,FI,-1500.0,export,-88620.0
t0070,DK1,-740.0,export,-71232.4
t0070,DK2,-1700.0,export,-167790.0
t0070,PL,-600.0,export,-84804.0
t0070,LT,-700.0,export,-75467.0
t0070,DE,-615.0,export,-69648.75
t0071,NO1,-1204.79,export,-73937.81
t0071,NO3,1000.0,import,24220.0
t0071,NO4,600.0,import,4290.0
t0071,FI,-1500.0,export,-88620.0
t0071,DK1,-740.0,export,-71232.4
t0071,DK2,-1700.0,export,-167790.0
t0071,PL,-600.0,export,-84804.0
t0071,LT,-700.0,export,-75467.0
t0071,DE,-615.0,export,-69648.75
t0072,NO1,-1423.07,export,-87333.74
t0072,NO3,1000.0,import,24220.0
t0072,NO4,600.0,import,4290.0
t0072,FI,-1500.0,export,-88620.0
t0072,DK1,-740.0,export,-71232.4
t0072,DK2,-1700.0,export,-167790.0
t0072,PL,-600.0,export,-84804.0
t0072,LT,-700.0,export,-75467.0
t0072,DE,-615.0,export,-69648.75
t0073,NO1,-1432.81,export,-87931.27
t0073,NO3,1000.0,import,24220.0
t0073,NO4,600.0,import,4290.0
t0073,FI,-1500.0,export,-88620.0
t0073,DK1,-740.0,export,-71232.4
t0073,DK2,-1700.0,export,-167790.0
t0073,PL,-600.0,export,-84804.0
t0073,LT,-700.0,export,-75467.0
t0073,DE,-615.0,export,-69648.75
t0074,NO1,-1185.14,export,-72732.18
t0074,NO3,1000.0,import,24220.0
t0074,NO4,600.0,import,4290.0
t0074,FI,-1500.0,export,-88620.0
t0074,DK1,-740.0,export,-71232.4
t0074,DK2,-1700.0,export,-167790.0
t0074,PL,-600.0,export,-84804.0
t0074,LT,-700.0,export,-75467.0
t0074,DE,-615.0,export,-69648.75
t0075,NO1,-1173.21,export,-71999.68
t0075,NO3,1000.0,import,24220.0
t0075,NO4,600.0,import,4290.0
t0075,FI,-1500.0,export,-88620.0
t0075,DK1,-740.0,export,-71232.4
t0075,DK2,-1700.0,export,-167790.0
t0075,PL,-600.0,export,-84804.0
t0075,LT,-700.0,export,-75467.0
t0075,DE,-615.0,export,-69648.75
t0076,NO1,-1015.91,export,-62346.49
t0076,NO3,1000.0,import,24220.0
t0076,NO4,600.0,import,4290.0
t0076,FI,-1500.0,export,-88620.0
