timestep,plant,generation_mw
t0032,SE4_condensing,467.26
t0032,SE4_solar,0.56
t0033,SE1_hydro,1109.83
t0033,SE1_wind,2273.9
t0033,SE1_chp_district,0.0
t0033,SE1_chp_industry,7.0
t0033,SE1_gasturbine,0.0
t0033,SE1_solar,0.0
t0033,SE2_hydro,4196.49
t0033,SE2_wind,3945.97
t0033,SE2_chp_district,0.0
t0033,SE2_chp_industry,0.0
t0033,SE2_gasturbine,0.0
t0033,SE2_solar,0.06
t0033,SE3_hydro,1806.12
t0033,SE3_nuclear,5802.8
t0033,SE3_wind,2203.28
t0033,SE3_chp_district,1600.8
t0033,SE3_chp_industry,420.0
t0033,SE3_gasturbine,0.0
t0033,SE3_solar,5.4
t0033,SE4_hydro,189.84
t0033,SE4_wind,398.25
t0033,SE4_chp_district,368.0
t0033,SE4_chp_industry,332.0
t0033,SE4_gasturbine,0.0
t0033,SE4_condensing,351.25
t0033,SE4_solar,3.0
t0034,SE1_hydro,1181.47
t0034,SE1_wind,2234.0
t0034,SE1_chp_district,0.0
t0034,SE1_chp_industry,93.6
t0034,SE1_gasturbine,0.0
t0034,SE1_solar,0.03
t0034,SE2_hydro,4166.41
t0034,SE2_wind,4045.43
t0034,SE2_chp_district,0.0
t0034,SE2_chp_industry,37.21
t0034,SE2_gasturbine,0.0
t0034,SE2_solar,0.71
t0034,SE3_hydro,1817.54
t0034,SE3_nuclear,5806.27
t0034,SE3_wind,2095.62
t0034,SE3_chp_district,1600.8
t0034,SE3_chp_industry,420.0
t0034,SE3_gasturbine,0.0
t0034,SE3_solar,31.3
t0034,SE4_hydro,189.5
t0034,SE4_wind,587.33
t0034,SE4_chp_district,368.0
t0034,SE4_chp_industry,332.0
t0034,SE4_gasturbine,0.0
t0034,SE4_condensing,330.28
t0034,SE4_solar,10.51
t0035,SE1_hydro,1216.22
t0035,SE1_wind,2114.89
t0035,SE1_chp_district,0.0
t0035,SE1_chp_industry,93.6
t0035,SE1_gasturbine,0.0
t0035,SE1_solar,0.05
t0035,SE2_hydro,4211.93
t0035,SE2_wind,4057.17
t0035,SE2_chp_district,0.0
t0035,SE2_chp_industry,390.82
t0035,SE2_gasturbine,0.0
t0035,SE2_solar,1.26
t0035,SE3_hydro,1743.84
t0035,SE3_nuclear,5806.96
t0035,SE3_wind,1930.21
t0035,SE3_chp_district,1600.8
t0035,SE3_chp_industry,420.0
t0035,SE3_gasturbine,0.0
t0035,SE3_solar,60.36
t0035,SE4_hydro,181.27
t0035,SE4_wind,804.74
t0035,SE4_chp_district,368.0
t0035,SE4_chp_industry,332.0
t0035,SE4_gasturbine,0.0
t0035,SE4_condensing,499.03
t0035,SE4_solar,17.83
t0036,SE1_hydro,1323.67
t0036,SE1_wind,2160.84
t0036,SE1_chp_district,119.2
t0036,SE1_chp_industry,93.6
t0036,SE1_gasturbine,0.0
t0036,SE1_solar,0.02
t0036,SE2_hydro,4033.11
t0036,SE2_wind,3936.3
t0036,SE2_chp_district,185.6
t0036,SE2_chp_industry,423.2
t0036,SE2_gasturbine,0.0
t0036,SE2_solar,1.22
t0036,SE3_hydro,1728.79
t0036,SE3_nuclear,5804.88
t0036,SE3_wind,1807.33
t0036,SE3_chp_district,1600.8
t0036,SE3_chp_industry,420.0
t0036,SE3_gasturbine,0.0
t0036,SE3_solar,63.34
t0036,SE4_hydro,183.35
t0036,SE4_wind,941.77
t0036,SE4_chp_district,368.0
t0036,SE4_chp_industry,332.0
t0036,SE4_gasturbine,0.0
t0036,SE4_condensing,529.6
t0036,SE4_solar,17.46
t0037,SE1_hydro,1580.81
t0037,SE1_wind,2116.7
t0037,SE1_chp_district,119.2
t0037,SE1_chp_industry,93.6
t0037,SE1_gasturbine,0.0
t0037,SE1_solar,0.01
t0037,SE2_hydro,3803.09
t0037,SE2_wind,3865.16
t0037,SE2_chp_district,24.22
t0037,SE2_chp_industry,423.2
t0037,SE2_gasturbine,0.0
t0037,SE2_solar,0.75
t0037,SE3_hydro,1716.59
t0037,SE3_nuclear,5802.8
t0037,SE3_wind,1716.83
t0037,SE3_chp_district,1600.8
t0037,SE3_chp_industry,420.0
t0037,SE3_gasturbine,0.0
t0037,SE3_solar,37.82
t0037,SE4_hydro,183.42
t0037,SE4_wind,1018.03
t0037,SE4_chp_district,368.0
t0037,SE4_chp_industry,332.0
t0037,SE4_gasturbine,0.0
t0037,SE4_condensing,529.6
t0037,SE4_solar,13.14
t0038,SE1_hydro,1321.53
t0038,SE1_wind,2062.29
t0038,SE1_chp_district,52.91
t0038,SE1_chp_industry,93.6
t0038,SE1_gasturbine,0.0
t0038,SE1_solar,0.0
t0038,SE2_hydro,4152.6
t0038,SE2_wind,3943.9
t0038,SE2_chp_district,0.0
t0038,SE2_chp_industry,423.2
t0038,SE2_gasturbine,0.0
t0038,SE2_solar,0.14
t0038,SE3_hydro,1672.22
t0038,SE3_nuclear,5802.8
t0038,SE3_wind,1641.54
t0038,SE3_chp_district,1600.8
t0038,SE3_chp_industry,420.0
t0038,SE3_gasturbine,0.0
t0038,SE3_solar,10.99
t0038,SE4_hydro,183.56
t0038,SE4_wind,1111.0
t0038,SE4_chp_district,368.0
t0038,SE4_chp_industry,332.0
t0038,SE4_gasturbine,0.0
t0038,SE4_condensing,529.6
t0038,SE4_solar,4.69
t0039,SE1_hydro,1244.55
t0039,SE1_wind,2034.18
t0039,SE1_chp_district,0.0
t0039,SE1_chp_industry,93.6
t0039,SE1_gasturbine,0.0
t0039,SE1_solar,0.0
t0039,SE2_hydro,4441.14
t0039,SE2_wind,3970.83
t0039,SE2_chp_district,0.0
t0039,SE2_chp_industry,77.83
t0039,SE2_gasturbine,0.0
t0039,SE2_solar,0.0
t0039,SE3_hydro,1687.27
t0039,SE3_nuclear,5804.19
t0039,SE3_wind,1592.78
t0039,SE3_chp_district,1600.8
t0039,SE3_chp_industry,420.0
t0039,SE3_gasturbine,0.0
t0039,SE3_solar,0.56
t0039,SE4_hydro,183.22
t0039,SE4_wind,1183.38
t0039,SE4_chp_district,368.0
t0039,SE4_chp_industry,332.0
t0039,SE4_gasturbine,0.0
t0039,SE4_condensing,529.6
t0039,SE4_solar,1.5
t0040,SE1_hydro,1340.24
t0040,SE1_wind,2056.85
t0040,SE1_chp_district,0.0
t0040,SE1_chp_industry,15.8
t0040,SE1_gasturbine,0.0
t0040,SE1_solar,0.0
t0040,SE2_hydro,4604.51
t0040,SE2_wind,3886.57
t0040,SE2_chp_district,0.0
t0040,SE2_chp_industry,0.0
t0040,SE2_gasturbine,0.0
t0040,SE2_solar,0.0
t0040,SE3_hydro,1623.43
t0040,SE3_nuclear,5804.19
t0040,SE3_wind,1531.92
t0040,SE3_chp_district,1600.8
t0040,SE3_chp_industry,420.0
t0040,SE3_gasturbine,0.0
t0040,SE3_solar,0.19
t0040,SE4_hydro,188.63
t0040,SE4_wind,1213.89
t0040,SE4_chp_district,368.0
t0040,SE4_chp_industry,332.0
t0040,SE4_gasturbine,0.0
t0040,SE4_condensing,529.6
t0040,SE4_solar,0.56
t0041,SE1_hydro,1489.93
t0041,SE1_wind,2003.34
t0041,SE1_chp_district,0.0
t0041,SE1_chp_industry,93.6
t0041,SE1_gasturbine,0.0
t0041,SE1_solar,0.0
t0041,SE2_hydro,4707.74
t0041,SE2_wind,3620.65
t0041,SE2_chp_district,0.0
t0041,SE2_chp_industry,110.75
t0041,SE2_gasturbine,0.0
t0041,SE2_solar,0.0
t0041,SE3_hydro,1766.94
t0041,SE3_nuclear,5804.88
t0041,SE3_wind,1430.5
t0041,SE3_chp_district,1600.8
t0041,SE3_chp_industry,420.0
t0041,SE3_gasturbine,0.0
t0041,SE3_solar,0.19
t0041,SE4_hydro,191.44
t0041,SE4_wind,1245.12
t0041,SE4_chp_district,368.0
t0041,SE4_chp_industry,332.0
t0041,SE4_gasturbine,0.0
t0041,SE4_condensing,529.6
t0041,SE4_solar,0.56
t0042,SE1_hydro,1544.46
t0042,SE1_wind,1958.6
t0042,SE1_chp_district,0.0
t0042,SE1_chp_industry,93.6
t0042,SE1_gasturbine,0.0
t0042,SE1_solar,0.0
t0042,SE2_hydro,5067.0
t0042,SE2_wind,3226.26
t0042,SE2_chp_district,0.0
t0042,SE2_chp_industry,109.69
t0042,SE2_gasturbine,0.0
t0042,SE2_solar,0.0
t0042,SE3_hydro,1775.24
t0042,SE3_nuclear,5804.88
t0042,SE3_wind,1312.3
t0042,SE3_chp_district,1600.8
t0042,SE3_chp_industry,420.0
t0042,SE3_gasturbine,0.0
t0042,SE3_solar,0.19
t0042,SE4_hydro,191.65
t0042,SE4_wind,1222.12
t0042,SE4_chp_district,368.0
t0042,SE4_chp_industry,332.0
t0042,SE4_gasturbine,0.0
t0042,SE4_condensing,529.6
t0042,SE4_solar,0.56
t0043,SE1_hydro,1540.72
t0043,SE1_wind,1946.51
t0043,SE1_chp_district,0.0
t0043,SE1_chp_industry,16.71
t0043,SE1_gasturbine,0.0
t0043,SE1_solar,0.0
t0043,SE2_hydro,5504.28
t0043,SE2_wind,2848.45
t0043,SE2_chp_district,0.0
t0043,SE2_chp_industry,0.0
t0043,SE2_gasturbine,0.0
t0043,SE2_solar,0.0
t0043,SE3_hydro,1770.83
t0043,SE3_nuclear,5806.96
t0043,SE3_wind,1190.59
t0043,SE3_chp_district,1600.8
t0043,SE3_chp_industry,420.0
t0043,SE3_gasturbine,0.0
t0043,SE3_solar,0.19
t0043,SE4_hydro,189.39
t0043,SE4_wind,1191.37
t0043,SE4_chp_district,368.0
t0043,SE4_chp_industry,332.0
t0043,SE4_gasturbine,0.0
t0043,SE4_condensing,529.6
t0043,SE4_solar,0.56
t0044,SE1_hydro,1773.8
t0044,SE1_wind,1855.82
t0044,SE1_chp_district,0.0
t0044,SE1_chp_industry,93.6
t0044,SE1_gasturbine,0.0
t0044,SE1_solar,0.0
t0044,SE2_hydro,5713.98
t0044,SE2_wind,2469.94
t0044,SE2_chp_district,0.0
t0044,SE2_chp_industry,31.17
t0044,SE2_gasturbine,0.0
t0044,SE2_solar,0.0
t0044,SE3_hydro,1745.14
t0044,SE3_nuclear,5806.96
t0044,SE3_wind,1086.82
t0044,SE3_chp_district,1600.8
t0044,SE3_chp_industry,420.0
t0044,SE3_gasturbine,0.0
t0044,SE3_solar,0.19
t0044,SE4_hydro,167.67
t0044,SE4_wind,1120.92
t0044,SE4_chp_district,368.0
t0044,SE4_chp_industry,332.0
t0044,SE4_gasturbine,0.0
t0044,SE4_condensing,529.6
t0044,SE4_solar,0.56
t0045,SE1_hydro,2132.52
t0045,SE1_wind,1709.2
t0045,SE1_chp_district,0.0
t0045,SE1_chp_industry,93.6
t0045,SE1_gasturbine,0.0
t0045,SE1_solar,0.0
t0045,SE2_hydro,5838.34
t0045,SE2_wind,2041.71
t0045,SE2_chp_district,0.0
t0045,SE2_chp_industry,58.8
t0045,SE2_gasturbine,0.0
t0045,SE2_solar,0.0
t0045,SE3_hydro,1724.12
t0045,SE3_nuclear,5807.66
t0045,SE3_wind,1023.23
t0045,SE3_chp_district,1600.8
t0045,SE3_chp_industry,420.0
t0045,SE3_gasturbine,0.0
t0045,SE3_solar,0.19
t0045,SE4_hydro,136.41
t0045,SE4_wind,1068.63
t0045,SE4_chp_district,368.0
t0045,SE4_chp_industry,332.0
t0045,SE4_gasturbine,0.0
t0045,SE4_condensing,529.6
t0045,SE4_solar,0.56
t0046,SE1_hydro,2726.46
t0046,SE1_wind,1529.03
t0046,SE1_chp_district,0.0
t0046,SE1_chp_industry,93.6
t0046,SE1_gasturbine,0.0
t0046,SE1_solar,0.0
t0046,SE2_hydro,5916.37
t0046,SE2_wind,1687.38
t0046,SE2_chp_district,0.0
t0046,SE2_chp_industry,309.23
t0046,SE2_gasturbine,0.0
t0046,SE2_solar,0.0
t0046,SE3_hydro,1572.05
t0046,SE3_nuclear,5807.66
t0046,SE3_wind,977.98
t0046,SE3_chp_district,1600.8
t0046,SE3_chp_industry,420.0
t0046,SE3_gasturbine,0.0
t0046,SE3_solar,0.19
t0046,SE4_hydro,111.53
t0046,SE4_wind,1095.99
t0046,SE4_chp_district,368.0
t0046,SE4_chp_industry,332.0
t0046,SE4_gasturbine,0.0
t0046,SE4_condensing,529.6
t0046,SE4_solar,0.56
t0047,SE1_hydro,3009.8
t0047,SE1_wind,1291.73
t0047,SE1_chp_district,119.2
t0047,SE1_chp_industry,93.6
t0047,SE1_gasturbine,0.0
t0047,SE1_solar,0.0
t0047,SE2_hydro,5871.67
t0047,SE2_wind,1327.53
t0047,SE2_chp_district,101.86
t0047,SE2_chp_industry,423.2
t0047,SE2_gasturbine,0.0
t0047,SE2_solar,0.0
t0047,SE3_hydro,1342.39
t0047,SE3_nuclear,5807.66
t0047,SE3_wind,930.78
t0047,SE3_chp_district,1600.8
t0047,SE3_chp_industry,420.0
t0047,SE3_gasturbine,0.0
t0047,SE3_solar,0.19
t0047,SE4_hydro,90.74
t0047,SE4_wind,1034.74
t0047,SE4_chp_district,368.0
t0047,SE4_chp_industry,332.0
t0047,SE4_gasturbine,0.0
t0047,SE4_condensing,472.38
t0047,SE4_solar,0.75
t0048,SE1_hydro,3533.17
t0048,SE1_wind,1047.47
t0048,SE1_chp_district,119.2
t0048,SE1_chp_industry,93.6
t0048,SE1_gasturbine,0.0
t0048,SE1_solar,0.0
t0048,SE2_hydro,5555.49
t0048,SE2_wind,980.1
t0048,SE2_chp_district,185.6
t0048,SE2_chp_industry,423.2
t0048,SE2_gasturbine,0.0
t0048,SE2_solar,0.0
t0048,SE3_hydro,1311.77
t0048,SE3_nuclear,5806.96
t0048,SE3_wind,899.57
t0048,SE3_chp_district,1600.8
t0048,SE3_chp_industry,420.0
t0048,SE3_gasturbine,0.0
t0048,SE3_solar,0.19
t0048,SE4_hydro,84.53
t0048,SE4_wind,1060.88
t0048,SE4_chp_district,368.0
t0048,SE4_chp_industry,332.0
t0048,SE4_gasturbine,0.0
t0048,SE4_condensing,529.6
t0048,SE4_solar,0.75
t0049,SE1_hydro,3715.47
t0049,SE1_wind,789.0
t0049,SE1_chp_district,119.2
t0049,SE1_chp_industry,93.6
t0049,SE1_gasturbine,0.0
t0049,SE1_solar,0.0
t0049,SE2_hydro,5501.84
t0049,SE2_wind,710.04
t0049,SE2_chp_district,185.6
t0049,SE2_chp_industry,423.2
t0049,SE2_gasturbine,0.0
t0049,SE2_solar,0.0
t0049,SE3_hydro,1284.27
t0049,SE3_nuclear,5797.94
t0049,SE3_wind,874.6
t0049,SE3_chp_district,1600.8
t0049,SE3_chp_industry,420.0
t0049,SE3_gasturbine,0.0
t0049,SE3_solar,0.19
t0049,SE4_hydro,87.24
t0049,SE4_wind,1073.47
t0049,SE4_chp_district,368.0
t0049,SE4_chp_industry,332.0
t0049,SE4_gasturbine,0.0
t0049,SE4_condensing,529.6
t0049,SE4_solar,0.75
t0050,SE1_hydro,3725.09
t0050,SE1_wind,518.75
t0050,SE1_chp_district,119.2
t0050,SE1_chp_industry,93.6
t0050,SE1_gasturbine,0.0
t0050,SE1_solar,0.0
t0050,SE2_hydro,5485.59
t0050,SE2_wind,462.08
t0050,SE2_chp_district,185.6
t0050,SE2_chp_industry,423.2
t0050,SE2_gasturbine,0.0
t0050,SE2_solar,0.0
t0050,SE3_hydro,1273.89
t0050,SE3_nuclear,5793.78
t0050,SE3_wind,895.28
t0050,SE3_chp_district,1600.8
t0050,SE3_chp_industry,420.0
t0050,SE3_gasturbine,0.0
t0050,SE3_solar,0.19
t0050,SE4_hydro,87.48
t0050,SE4_wind,1058.95
t0050,SE4_chp_district,368.0
t0050,SE4_chp_industry,332.0
t0050,SE4_gasturbine,0.0
t0050,SE4_condensing,529.6
t0050,SE4_solar,0.75
t0051,SE1_hydro,3769.46
t0051,SE1_wind,370.62
t0051,SE1_chp_district,119.2
t0051,SE1_chp_industry,93.6
t0051,SE1_gasturbine,0.0
t0051,SE1_solar,0.0
t0051,SE2_hydro,5453.08
t0051,SE2_wind,352.95
t0051,SE2_chp_district,185.6
t0051,SE2_chp_industry,423.2
t0051,SE2_gasturbine,0.0
t0051,SE2_solar,0.0
t0051,SE3_hydro,1275.7
t0051,SE3_nuclear,5797.25
t0051,SE3_wind,882.02
t0051,SE3_chp_district,1600.8
t0051,SE3_chp_industry,420.0
t0051,SE3_gasturbine,0.0
t0051,SE3_solar,0.19
t0051,SE4_hydro,87.48
t0051,SE4_wind,1085.82
t0051,SE4_chp_district,368.0
t0051,SE4_chp_industry,332.0
t0051,SE4_gasturbine,0.0
t0051,SE4_condensing,529.6
t0051,SE4_solar,0.75
t0052,SE1_hydro,3783.36
t0052,SE1_wind,270.86
t0052,SE1_chp_district,119.2
t0052,SE1_chp_industry,93.6
t0052,SE1_gasturbine,0.0
t0052,SE1_solar,0.0
t0052,SE2_hydro,5617.26
t0052,SE2_wind,279.73
t0052,SE2_chp_district,185.6
t0052,SE2_chp_industry,423.2
t0052,SE2_gasturbine,0.0
t0052,SE2_solar,0.0
t0052,SE3_hydro,1366.79
t0052,SE3_nuclear,5800.03
t0052,SE3_wind,878.9
t0052,SE3_chp_district,1600.8
t0052,SE3_chp_industry,420.0
t0052,SE3_gasturbine,0.0
t0052,SE3_solar,0.19
t0052,SE4_hydro,87.58
t0052,SE4_wind,1096.96
t0052,SE4_chp_district,368.0
t0052,SE4_chp_industry,332.0
t0052,SE4_gasturbine,0.0
t0052,SE4_condensing,529.6
t0052,SE4_solar,0.75
t0053,SE1_hydro,3940.0
t0053,SE1_wind,221.59
t0053,SE1_chp_district,119.2
t0053,SE1_chp_industry,93.6
t0053,SE1_gasturbine,0.0
t0053,SE1_solar,0.0
t0053,SE2_hydro,5844.84
t0053,SE2_wind,395.77
t0053,SE2_chp_district,185.6
t0053,SE2_chp_industry,423.2
t0053,SE2_gasturbine,0.0
t0053,SE2_solar,0.0
t0053,SE3_hydro,1541.43
t0053,SE3_nuclear,5802.8
t0053,SE3_wind,903.08
t0053,SE3_chp_district,1600.8
t0053,SE3_chp_industry,420.0
t0053,SE3_gasturbine,0.0
t0053,SE3_solar,0.19
t0053,SE4_hydro,137.52
t0053,SE4_wind,1096.47
t0053,SE4_chp_district,368.0
t0053,SE4_chp_industry,332.0
t0053,SE4_gasturbine,0.0
t0053,SE4_condensing,529.6
t0053,SE4_solar,0.75
t0054,SE1_hydro,3948.02
t0054,SE1_wind,177.75
t0054,SE1_chp_district,119.2
t0054,SE1_chp_industry,93.6
t0054,SE1_gasturbine,0.0
t0054,SE1_solar,0.0
t0054,SE2_hydro,6007.4
t0054,SE2_wind,644.42
t0054,SE2_chp_district,185.6
t0054,SE2_chp_industry,423.2
t0054,SE2_gasturbine,0.0
t0054,SE2_solar,0.0
t0054,SE3_hydro,1720.74
t0054,SE3_nuclear,5806.27
t0054,SE3_wind,931.17
t0054,SE3_chp_district,1600.8
t0054,SE3_chp_industry,420.0
t0054,SE3_gasturbine,0.0
t0054,SE3_solar,0.19
t0054,SE4_hydro,182.8
t0054,SE4_wind,1099.86
t0054,SE4_chp_district,368.0
t0054,SE4_chp_industry,332.0
t0054,SE4_gasturbine,0.0
t0054,SE4_condensing,529.6
t0054,SE4_solar,0.75
t0055,SE1_hydro,3947.49
t0055,SE1_wind,155.68
t0055,SE1_chp_district,117.29
t0055,SE1_chp_industry,93.6
t0055,SE1_gasturbine,0.0
t0055,SE1_solar,0.0
t0055,SE2_hydro,5977.33
t0055,SE2_wind,942.81
t0055,SE2_chp_district,60.6
t0055,SE2_chp_industry,423.2
t0055,SE2_gasturbine,0.0
t0055,SE2_solar,0.0
t0055,SE3_hydro,1764.34
t0055,SE3_nuclear,5806.27
t0055,SE3_wind,928.05
t0055,SE3_chp_district,1600.8
t0055,SE3_chp_industry,420.0
t0055,SE3_gasturbine,0.0
t0055,SE3_solar,0.19
t0055,SE4_hydro,194.56
t0055,SE4_wind,1077.59
t0055,SE4_chp_district,368.0
t0055,SE4_chp_industry,332.0
t0055,SE4_gasturbine,0.0
t0055,SE4_condensing,529.6
t0055,SE4_solar,0.75
t0056,SE1_hydro,3895.1
t0056,SE1_wind,217.35
t0056,SE1_chp_district,0.0
t0056,SE1_chp_industry,93.6
t0056,SE1_gasturbine,0.0
t0056,SE1_solar,0.0
t0056,SE2_hydro,5761.13
t0056,SE2_wind,1335.12
t0056,SE2_chp_district,0.0
t0056,SE2_chp_industry,110.77
t0056,SE2_gasturbine,0.0
t0056,SE2_solar,0.0
t0056,SE3_hydro,1747.47
t0056,SE3_nuclear,5809.04
t0056,SE3_wind,912.44
t0056,SE3_chp_district,1600.8
t0056,SE3_chp_industry,420.0
t0056,SE3_gasturbine,0.0
t0056,SE3_solar,0.37
t0056,SE4_hydro,195.01
t0056,SE4_wind,1035.46
t0056,SE4_chp_district,368.0
t0056,SE4_chp_industry,332.0
t0056,SE4_gasturbine,0.0
t0056,SE4_condensing,529.6
t0056,SE4_solar,1.13
t0057,SE1_hydro,3667.36
t0057,SE1_wind,512.7
t0057,SE1_chp_district,0.0
t0057,SE1_chp_industry,0.0
t0057,SE1_gasturbine,0.0
t0057,SE1_solar,0.0
t0057,SE2_hydro,5571.74
t0057,SE2_wind,1837.26
t0057,SE2_chp_district,0.0
t0057,SE2_chp_industry,0.0
t0057,SE2_gasturbine,0.0
t0057,SE2_solar,0.04
t0057,SE3_hydro,1800.93
t0057,SE3_nuclear,5809.04
t0057,SE3_wind,883.97
t0057,SE3_chp_district,1600.8
t0057,SE3_chp_industry,420.0
t0057,SE3_gasturbine,0.0
t0057,SE3_solar,12.48
t0057,SE4_hydro,195.22
t0057,SE4_wind,968.64
t0057,SE4_chp_district,368.0
t0057,SE4_chp_industry,332.0
t0057,SE4_gasturbine,0.0
t0057,SE4_condensing,529.6
t0057,SE4_solar,14.08
t0058,SE1_hydro,3509.65
t0058,SE1_wind,795.05
t0058,SE1_chp_district,0.0
t0058,SE1_chp_industry,0.0
t0058,SE1_gasturbine,0.0
t0058,SE1_solar,0.03
t0058,SE2_hydro,5260.44
t0058,SE2_wind,2268.95
t0058,SE2_chp_district,0.0
t0058,SE2_chp_industry,0.0
t0058,SE2_gasturbine,0.0
t0058,SE2_solar,0.47
t0058,SE3_hydro,1812.09
t0058,SE3_nuclear,5813.9
t0058,SE3_wind,835.59
t0058,SE3_chp_district,1600.8
t0058,SE3_chp_industry,420.0
t0058,SE3_gasturbine,0.0
t0058,SE3_solar,47.13
t0058,SE4_hydro,195.78
t0058,SE4_wind,904.97
t0058,SE4_chp_district,368.0
t0058,SE4_chp_industry,332.0
t0058,SE4_gasturbine,0.0
t0058,SE4_condensing,529.6
t0058,SE4_solar,45.99
t0059,SE1_hydro,3057.91
t0059,SE1_wind,1026.61
t0059,SE1_chp_district,0.0
t0059,SE1_chp_industry,0.0
t0059,SE1_gasturbine,0.0
t0059,SE1_solar,0.06
t0059,SE2_hydro,5089.75
t0059,SE2_wind,2566.64
t0059,SE2_chp_district,0.0
t0059,SE2_chp_industry,0.0
t0059,SE2_gasturbine,0.0
t0059,SE2_solar,1.14
t0059,SE3_hydro,1817.28
t0059,SE3_nuclear,5815.98
t0059,SE3_wind,735.73
t0059,SE3_chp_district,1600.8
t0059,SE3_chp_industry,420.0
t0059,SE3_gasturbine,0.0
t0059,SE3_solar,72.1
t0059,SE4_hydro,191.16
t0059,SE4_wind,832.58
t0059,SE4_chp_district,368.0
t0059,SE4_chp_industry,332.0
t0059,SE4_gasturbine,0.0
t0059,SE4_condensing,529.6
t0059,SE4_solar,66.82
t0060,SE1_hydro,3330.56
t0060,SE1_wind,1312.89
t0060,SE1_chp_district,0.0
t0060,SE1_chp_industry,0.0
t0060,SE1_gasturbine,0.0
t0060,SE1_solar,0.03
t0060,SE2_hydro,4546.8
t0060,SE2_wind,2656.43
t0060,SE2_chp_district,0.0
t0060,SE2_chp_industry,0.0
t0060,SE2_gasturbine,0.0
t0060,SE2_solar,0.98
t0060,SE3_hydro,1817.28
t0060,SE3_nuclear,5813.9
t0060,SE3_wind,657.32
t0060,SE3_chp_district,1600.8
t0060,SE3_chp_industry,420.0
t0060,SE3_gasturbine,0.0
t0060,SE3_solar,68.74
t0060,SE4_hydro,191.51
t0060,SE4_wind,790.94
t0060,SE4_chp_district,368.0
t0060,SE4_chp_industry,332.0
t0060,SE4_gasturbine,0.0
t0060,SE4_condensing,529.6
t0060,SE4_solar,69.64
t0061,SE1_hydro,2933.88
t0061,SE1_wind,1603.7
t0061,SE1_chp_district,0.0
t0061,SE1_chp_industry,0.0
t0061,SE1_gasturbine,0.0
t0061,SE1_solar,0.03
t0061,SE2_hydro,4434.64
t0061,SE2_wind,2916.83
t0061,SE2_chp_district,0.0
t0061,SE2_chp_industry,153.62
t0061,SE2_gasturbine,0.0
t0061,SE2_solar,0.49
t0061,SE3_hydro,1812.61
t0061,SE3_nuclear,5811.12
t0061,SE3_wind,621.43
t0061,SE3_chp_district,1600.8
t0061,SE3_chp_industry,420.0
t0061,SE3_gasturbine,0.0
t0061,SE3_solar,41.73
t0061,SE4_hydro,191.41
t0061,SE4_wind,744.46
t0061,SE4_chp_district,368.0
t0061,SE4_chp_industry,332.0
t0061,SE4_gasturbine,0.0
t0061,SE4_condensing,529.6
t0061,SE4_solar,52.37
t0062,SE1_hydro,3441.75
t0062,SE1_wind,1679.58
t0062,SE1_chp_district,0.0
t0062,SE1_chp_industry,0.0
t0062,SE1_gasturbine,0.0
t0062,SE1_solar,0.0
t0062,SE2_hydro,3894.94
t0062,SE2_wind,3130.94
t0062,SE2_chp_district,0.0
t0062,SE2_chp_industry,0.0
t0062,SE2_gasturbine,0.0
t0062,SE2_solar,0.08
t0062,SE3_hydro,1799.11
t0062,SE3_nuclear,5809.04
t0062,SE3_wind,673.7
t0062,SE3_chp_district,1600.8
t0062,SE3_chp_industry,420.0
t0062,SE3_gasturbine,0.0
t0062,SE3_solar,10.43
t0062,SE4_hydro,191.23
t0062,SE4_wind,711.05
t0062,SE4_chp_district,368.0
t0062,SE4_chp_industry,332.0
t0062,SE4_gasturbine,0.0
t0062,SE4_condensing,529.6
t0062,SE4_solar,17.46
t0063,SE1_hydro,3530.5
t0063,SE1_wind,1782.97
t0063,SE1_chp_district,0.0
t0063,SE1_chp_industry,0.0
t0063,SE1_gasturbine,0.0
t0063,SE1_solar,0.0
t0063,SE2_hydro,3755.14
t0063,SE2_wind,3373.38
t0063,SE2_chp_district,0.0
t0063,SE2_chp_industry,0.0
t0063,SE2_gasturbine,0.0
t0063,SE2_solar,0.0
t0063,SE3_hydro,1797.3
t0063,SE3_nuclear,5811.12
t0063,SE3_wind,746.26
t0063,SE3_chp_district,1600.8
t0063,SE3_chp_industry,420.0
t0063,SE3_gasturbine,0.0
t0063,SE3_solar,0.56
t0063,SE4_hydro,194.32
t0063,SE4_wind,701.85
t0063,SE4_chp_district,368.0
t0063,SE4_chp_industry,332.0
t0063,SE4_gasturbine,0.0
t0063,SE4_condensing,529.6
t0063,SE4_solar,1.88
t0064,SE1_hydro,3462.07
t0064,SE1_wind,1877.59
t0064,SE1_chp_district,0.0
t0064,SE1_chp_industry,0.0
t0064,SE1_gasturbine,0.0
t0064,SE1_solar,0.0
t0064,SE2_hydro,3349.55
t0064,SE2_wind,3511.52
t0064,SE2_chp_district,0.0
t0064,SE2_chp_industry,0.0
t0064,SE2_gasturbine,0.0
t0064,SE2_solar,0.0
t0064,SE3_hydro,1800.15
t0064,SE3_nuclear,5813.21
t0064,SE3_wind,844.96
t0064,SE3_chp_district,1600.8
t0064,SE3_chp_industry,420.0
t0064,SE3_gasturbine,0.0
t0064,SE3_solar,0.19
t0064,SE4_hydro,195.53
t0064,SE4_wind,693.13
t0064,SE4_chp_district,368.0
t0064,SE4_chp_industry,332.0
t0064,SE4_gasturbine,0.0
t0064,SE4_condensing,529.6
