timestep,line,flow_mw,capacity_mw,utilization_pct
2024-07-17 08:00:00,L_SE3_SE4,4571.63,5300.0,86.26
2024-07-17 08:00:00,L_NO1_SE3,-1660.42,2145.0,77.41
2024-07-17 08:00:00,L_NO3_SE2,1000.0,1000.0,100.0
2024-07-17 08:00:00,L_NO4_SE1,600.0,600.0,100.0
2024-07-17 08:00:00,L_FI_SE1,1500.0,1500.0,100.0
2024-07-17 08:00:00,L_DK1_SE3,-740.0,740.0,100.0
2024-07-17 08:00:00,L_DK2_SE4,-1700.0,1700.0,100.0
2024-07-17 08:00:00,L_PL_SE4,-600.0,600.0,100.0
2024-07-17 08:00:00,L_LT_SE4,-700.0,700.0,100.0
2024-07-17 08:00:00,L_DE_SE4,-615.0,615.0,100.0
2024-07-17 09:00:00,L_SE1_SE2,2545.57,3300.0,77.14
2024-07-17 09:00:00,L_SE2_SE3,6764.14,7300.0,92.66
2024-07-17 09:00:00,L_SE3_SE4,4431.23,5300.0,83.61
2024-07-17 09:00:00,L_NO1_SE3,-1338.74,2145.0,62.41
2024-07-17 09:00:00,L_NO3_SE2,1000.0,1000.0,100.0
2024-07-17 09:00:00,L_NO4_SE1,600.0,600.0,100.0
2024-07-17 09:00:00,L_FI_SE1,1500.0,1500.0,100.0
2024-07-17 09:00:00,L_DK1_SE3,-740.0,740.0,100.0
2024-07-17 09:00:00,L_DK2_SE4,-1700.0,1700.0,100.0
2024-07-17 09:00:00,L_PL_SE4,-600.0,600.0,100.0
2024-07-17 09:00:00,L_LT_SE4,-700.0,700.0,100.0
2024-07-17 09:00:00,L_DE_SE4,-615.0,615.0,100.0
2024-07-17 10:00:00,L_SE1_SE2,2572.5,3300.0,77.95
2024-07-17 10:00:00,L_SE2_SE3,7073.83,7300.0,96.9
2024-07-17 10:00:00,L_SE3_SE4,4487.5,5300.0,84.67
2024-07-17 10:00:00,L_NO1_SE3,-1607.81,2145.0,74.96
2024-07-17 10:00:00,L_NO3_SE2,1000.0,1000.0,100.0
2024-07-17 10:00:00,L_NO4_SE1,600.0,600.0,100.0
2024-07-17 10:00:00,L_FI_SE1,1500.0,1500.0,100.0
2024-07-17 10:00:00,L_DK1_SE3,-740.0,740.0,100.0
2024-07-17 10:00:00,L_DK2_SE4,-1700.0,1700.0,100.0
2024-07-17 10:00:00,L_PL_SE4,-600.0,600.0,100.0
2024-07-17 10:00:00,L_LT_SE4,-700.0,700.0,100.0
2024-07-17 10:00:00,L_DE_SE4,-615.0,615.0,100.0
2024-07-17 11:00:00,L_SE1_SE2,2374.88,3300.0,71.97
2024-07-17 11:00:00,L_SE2_SE3,6831.67,7300.0,93.58
2024-07-17 11:00:00,L_SE3_SE4,4474.38,5300.0,84.42
2024-07-17 11:00:00,L_NO1_SE3,-1536.74,2145.0,71.64
2024-07-17 11:00:00,L_NO3_SE2,1000.0,1000.0,100.0
2024-07-17 11:00:00,L_NO4_SE1,600.0,600.0,100.0
2024-07-17 11:00:00,L_FI_SE1,1500.0,1500.0,100.0
2024-07-17 11:00:00,L_DK1_SE3,-740.0,740.0,100.0
2024-07-17 11:00:00,L_DK2_SE4,-1700.0,1700.0,100.0
2024-07-17 11:00:00,L_PL_SE4,-600.0,600.0,100.0
2024-07-17 11:00:00,L_LT_SE4,-700.0,700.0,100.0
2024-07-17 11:00:00,L_DE_SE4,-615.0,615.0,100.0
2024-07-17 12:00:00,L_SE1_SE2,2103.53,3300.0,63.74
2024-07-17 12:00:00,L_SE2_SE3,6173.5,7300.0,84.57
2024-07-17 12:00:00,L_SE3_SE4,4437.91,5300.0,83.73
2024-07-17 12:00:00,L_NO1_SE3,-1206.27,2145.0,56.24
2024-07-17 12:00:00,L_NO3_SE2,1000.0,1000.0,100.0
2024-07-17 12:00:00,L_NO4_SE1,600.0,600.0,100.0
2024-07-17 12:00:00,L_FI_SE1,1500.0,1500.0,100.0
2024-07-17 12:00:00,L_DK1_SE3,-740.0,740.0,100.0
2024-07-17 12:00:00,L_DK2_SE4,-1700.0,1700.0,100.0
2024-07-17 12:00:00,L_PL_SE4,-600.0,600.0,100.0
2024-07-17 12:00:00,L_LT_SE4,-700.0,700.0,100.0
2024-07-17 12:00:00,L_DE_SE4,-615.0,615.0,100.0
2024-07-17 13:00:00,L_SE1_SE2,2003.3,3300.0,60.71
2024-07-17 13:00:00,L_SE2_SE3,6106.28,7300.0,83.65
2024-07-17 13:00:00,L_SE3_SE4,4530.21,5300.0,85.48
2024-07-17 13:00:00,L_NO1_SE3,-1152.33,2145.0,53.72
2024-07-17 13:00:00,L_NO3_SE2,1000.0,1000.0,100.0
2024-07-17 13:00:00,L_NO4_SE1,600.0,600.0,100.0
2024-07-17 13:00:00,L_FI_SE1,1500.0,1500.0,100.0
2024-07-17 13:00:00,L_DK1_SE3,-740.0,740.0,100.0
2024-07-17 13:00:00,L_DK2_SE4,-1700.0,1700.0,100.0
2024-07-17 13:00:00,L_PL_SE4,-600.0,600.0,100.0
2024-07-17 13:00:00,L_LT_SE4,-700.0,700.0,100.0
2024-07-17 13:00:00,L_DE_SE4,-615.0,615.0,100.0
2024-07-17 14:00:00,L_SE1_SE2,1939.34,3300.0,58.77
2024-07-17 14:00:00,L_SE2_SE3,6244.33,7300.0,85.54
2024-07-17 14:00:00,L_SE3_SE4,4573.03,5300.0,86.28
2024-07-17 14:00:00,L_NO1_SE3,-1335.35,2145.0,62.25
2024-07-17 14:00:00,L_NO3_SE2,1000.0,1000.0,100.0
2024-07-17 14:00:00,L_NO4_SE1,600.0,600.0,100.0
2024-07-17 14:00:00,L_FI_SE1,1500.0,1500.0,100.0
2024-07-17 14:00:00,L_DK1_SE3,-740.0,740.0,100.0
2024-07-17 14:00:00,L_DK2_SE4,-1700.0,1700.0,100.0
2024-07-17 14:00:00,L_PL_SE4,-600.0,600.0,100.0
2024-07-17 14:00:00,L_LT_SE4,-700.0,700.0,100.0
2024-07-17 14:00:00,L_DE_SE4,-615.0,615.0,100.0
2024-07-17 15:00:00,L_SE1_SE2,2010.11,3300.0,60.91
2024-07-17 15:00:00,L_SE2_SE3,6620.2,7300.0,90.69
2024-07-17 15:00:00,L_SE3_SE4,4633.52,5300.0,87.42
2024-07-17 15:00:00,L_NO1_SE3,-1604.39,2145.0,74.8
2024-07-17 15:00:00,L_NO3_SE2,1000.0,1000.0,100.0
2024-07-17 15:00:00,L_NO4_SE1,600.0,600.0,100.0
2024-07-17 15:00:00,L_FI_SE1,1500.0,1500.0,100.0
2024-07-17 15:00:00,L_DK1_SE3,-740.0,740.0,100.0
2024-07-17 15:00:00,L_DK2_SE4,-1700.0,1700.0,100.0
2024-07-17 15:00:00,L_PL_SE4,-600.0,600.0,100.0
2024-07-17 15:00:00,L_LT_SE4,-700.0,700.0,100.0
2024-07-17 15:00:00,L_DE_SE4,-615.0,615.0,100.0
2024-07-17 16:00:00,L_SE1_SE2,1993.4,3300.0,60.41
2024-07-17 16:00:00,L_SE2_SE3,6881.92,7300.0,94.27
