timestep,plant,generation_mw
2024-07-15 08:00:00,SE3_solar,443.02
2024-07-15 08:00:00,SE4_hydro,191.64
2024-07-15 08:00:00,SE4_wind,537.75
2024-07-15 08:00:00,SE4_chp_district,0.0
2024-07-15 08:00:00,SE4_chp_industry,0.0
2024-07-15 08:00:00,SE4_gasturbine,0.0
2024-07-15 08:00:00,SE4_condensing,0.0
2024-07-15 08:00:00,SE4_solar,222.39
2024-07-15 09:00:00,SE1_hydro,1184.87
2024-07-15 09:00:00,SE1_wind,453.38
2024-07-15 09:00:00,SE1_chp_district,0.0
2024-07-15 09:00:00,SE1_chp_industry,0.0
2024-07-15 09:00:00,SE1_gasturbine,0.0
2024-07-15 09:00:00,SE1_solar,2.56
2024-07-15 09:00:00,SE2_hydro,2974.57
2024-07-15 09:00:00,SE2_wind,527.7
2024-07-15 09:00:00,SE2_chp_district,0.0
2024-07-15 09:00:00,SE2_chp_industry,0.0
2024-07-15 09:00:00,SE2_gasturbine,0.0
2024-07-15 09:00:00,SE2_solar,34.47
2024-07-15 09:00:00,SE3_hydro,1299.51
2024-07-15 09:00:00,SE3_nuclear,4718.0
2024-07-15 09:00:00,SE3_wind,841.77
2024-07-15 09:00:00,SE3_chp_district,0.0
2024-07-15 09:00:00,SE3_chp_industry,0.0
2024-07-15 09:00:00,SE3_gasturbine,0.0
2024-07-15 09:00:00,SE3_solar,512.55
2024-07-15 09:00:00,SE4_hydro,190.4
2024-07-15 09:00:00,SE4_wind,583.91
2024-07-15 09:00:00,SE4_chp_district,0.0
2024-07-15 09:00:00,SE4_chp_industry,0.0
2024-07-15 09:00:00,SE4_gasturbine,0.0
2024-07-15 09:00:00,SE4_condensing,0.0
2024-07-15 09:00:00,SE4_solar,286.63
2024-07-15 10:00:00,SE1_hydro,873.0
2024-07-15 10:00:00,SE1_wind,420.64
2024-07-15 10:00:00,SE1_chp_district,0.0
2024-07-15 10:00:00,SE1_chp_industry,0.0
2024-07-15 10:00:00,SE1_gasturbine,0.0
2024-07-15 10:00:00,SE1_solar,2.64
2024-07-15 10:00:00,SE2_hydro,2467.77
2024-07-15 10:00:00,SE2_wind,474.05
2024-07-15 10:00:00,SE2_chp_district,0.0
2024-07-15 10:00:00,SE2_chp_industry,0.0
2024-07-15 10:00:00,SE2_gasturbine,0.0
2024-07-15 10:00:00,SE2_solar,39.42
2024-07-15 10:00:00,SE3_hydro,1257.91
2024-07-15 10:00:00,SE3_nuclear,4717.0
2024-07-15 10:00:00,SE3_wind,877.04
2024-07-15 10:00:00,SE3_chp_district,0.0
2024-07-15 10:00:00,SE3_chp_industry,0.0
2024-07-15 10:00:00,SE3_gasturbine,0.0
2024-07-15 10:00:00,SE3_solar,504.33
2024-07-15 10:00:00,SE4_hydro,133.15
2024-07-15 10:00:00,SE4_wind,640.6
2024-07-15 10:00:00,SE4_chp_district,0.0
2024-07-15 10:00:00,SE4_chp_industry,0.0
2024-07-15 10:00:00,SE4_gasturbine,0.0
2024-07-15 10:00:00,SE4_condensing,0.0
2024-07-15 10:00:00,SE4_solar,340.21
2024-07-15 11:00:00,SE1_hydro,776.68
2024-07-15 11:00:00,SE1_wind,392.17
2024-07-15 11:00:00,SE1_chp_district,0.0
2024-07-15 11:00:00,SE1_chp_industry,0.0
2024-07-15 11:00:00,SE1_gasturbine,0.0
2024-07-15 11:00:00,SE1_solar,2.76
2024-07-15 11:00:00,SE2_hydro,2343.12
2024-07-15 11:00:00,SE2_wind,457.35
2024-07-15 11:00:00,SE2_chp_district,0.0
2024-07-15 11:00:00,SE2_chp_industry,0.0
2024-07-15 11:00:00,SE2_gasturbine,0.0
2024-07-15 11:00:00,SE2_solar,40.51
2024-07-15 11:00:00,SE3_hydro,1394.09
2024-07-15 11:00:00,SE3_nuclear,4718.0
2024-07-15 11:00:00,SE3_wind,872.54
2024-07-15 11:00:00,SE3_chp_district,0.0
2024-07-15 11:00:00,SE3_chp_industry,0.0
2024-07-15 11:00:00,SE3_gasturbine,0.0
2024-07-15 11:00:00,SE3_solar,458.22
2024-07-15 11:00:00,SE4_hydro,121.53
2024-07-15 11:00:00,SE4_wind,671.19
2024-07-15 11:00:00,SE4_chp_district,0.0
2024-07-15 11:00:00,SE4_chp_industry,0.0
2024-07-15 11:00:00,SE4_gasturbine,0.0
2024-07-15 11:00:00,SE4_condensing,0.0
2024-07-15 11:00:00,SE4_solar,393.29
2024-07-15 12:00:00,SE1_hydro,989.25
2024-07-15 12:00:00,SE1_wind,319.53
2024-07-15 12:00:00,SE1_chp_district,0.0
2024-07-15 12:00:00,SE1_chp_industry,0.0
2024-07-15 12:00:00,SE1_gasturbine,0.0
2024-07-15 12:00:00,SE1_solar,2.52
2024-07-15 12:00:00,SE2_hydro,2444.24
2024-07-15 12:00:00,SE2_wind,490.74
2024-07-15 12:00:00,SE2_chp_district,0.0
2024-07-15 12:00:00,SE2_chp_industry,0.0
2024-07-15 12:00:00,SE2_gasturbine,0.0
2024-07-15 12:00:00,SE2_solar,40.51
2024-07-15 12:00:00,SE3_hydro,1330.65
2024-07-15 12:00:00,SE3_nuclear,4717.0
2024-07-15 12:00:00,SE3_wind,874.64
2024-07-15 12:00:00,SE3_chp_district,0.0
2024-07-15 12:00:00,SE3_chp_industry,0.0
2024-07-15 12:00:00,SE3_gasturbine,0.0
2024-07-15 12:00:00,SE3_solar,433.42
2024-07-15 12:00:00,SE4_hydro,121.75
2024-07-15 12:00:00,SE4_wind,672.71
2024-07-15 12:00:00,SE4_chp_district,0.0
2024-07-15 12:00:00,SE4_chp_industry,0.0
2024-07-15 12:00:00,SE4_gasturbine,0.0
2024-07-15 12:00:00,SE4_condensing,0.0
2024-07-15 12:00:00,SE4_solar,414.19
2024-07-15 13:00:00,SE1_hydro,1201.09
2024-07-15 13:00:00,SE1_wind,234.21
2024-07-15 13:00:00,SE1_chp_district,0.0
2024-07-15 13:00:00,SE1_chp_industry,0.0
2024-07-15 13:00:00,SE1_gasturbine,0.0
2024-07-15 13:00:00,SE1_solar,2.19
2024-07-15 13:00:00,SE2_hydro,2703.06
2024-07-15 13:00:00,SE2_wind,588.63
2024-07-15 13:00:00,SE2_chp_district,0.0
2024-07-15 13:00:00,SE2_chp_industry,0.0
2024-07-15 13:00:00,SE2_gasturbine,0.0
2024-07-15 13:00:00,SE2_solar,36.87
2024-07-15 13:00:00,SE3_hydro,1343.98
2024-07-15 13:00:00,SE3_nuclear,4716.0
2024-07-15 13:00:00,SE3_wind,841.67
2024-07-15 13:00:00,SE3_chp_district,0.0
2024-07-15 13:00:00,SE3_chp_industry,0.0
2024-07-15 13:00:00,SE3_gasturbine,0.0
2024-07-15 13:00:00,SE3_solar,354.86
2024-07-15 13:00:00,SE4_hydro,122.26
2024-07-15 13:00:00,SE4_wind,686.98
2024-07-15 13:00:00,SE4_chp_district,0.0
