timestep,neighbor,flow_mw,direction,cost_eur
2024-07-15 19:00:00,NO3,548.63,import,12163.13
2024-07-15 19:00:00,NO4,600.0,import,3924.0
2024-07-15 19:00:00,FI,1068.64,import,18049.33
2024-07-15 19:00:00,DK1,-740.0,export,-49639.2
2024-07-15 19:00:00,DK2,-1700.0,export,-114801.0
2024-07-15 19:00:00,PL,-600.0,export,-74472.0
2024-07-15 19:00:00,LT,-700.0,export,-70427.0
2024-07-15 19:00:00,DE,-615.0,export,-43517.4
2024-07-15 20:00:00,NO1,-1178.37,export,-29529.95
2024-07-15 20:00:00,NO3,795.76,import,17642.0
2024-07-15 20:00:00,NO4,600.0,import,3924.0
2024-07-15 20:00:00,FI,1281.32,import,21641.49
2024-07-15 20:00:00,DK1,-740.0,export,-49639.2
2024-07-15 20:00:00,DK2,-1700.0,export,-114801.0
2024-07-15 20:00:00,PL,-600.0,export,-74472.0
2024-07-15 20:00:00,LT,-700.0,export,-70427.0
2024-07-15 20:00:00,DE,-615.0,export,-43517.4
2024-07-15 21:00:00,NO1,-1436.46,export,-35997.69
2024-07-15 21:00:00,NO3,1000.0,import,22170.0
2024-07-15 21:00:00,NO4,600.0,import,3924.0
2024-07-15 21:00:00,FI,1500.0,import,25335.0
2024-07-15 21:00:00,DK1,-740.0,export,-49639.2
2024-07-15 21:00:00,DK2,-1700.0,export,-114801.0
2024-07-15 21:00:00,PL,-600.0,export,-74472.0
2024-07-15 21:00:00,LT,-700.0,export,-70427.0
2024-07-15 21:00:00,DE,-615.0,export,-43517.4
2024-07-15 22:00:00,NO1,-1661.65,export,-41640.95
2024-07-15 22:00:00,NO3,1000.0,import,22170.0
2024-07-15 22:00:00,NO4,600.0,import,3924.0
2024-07-15 22:00:00,FI,1500.0,import,25335.0
2024-07-15 22:00:00,DK1,-740.0,export,-49639.2
2024-07-15 22:00:00,DK2,-1700.0,export,-114801.0
2024-07-15 22:00:00,PL,-600.0,export,-74472.0
2024-07-15 22:00:00,LT,-700.0,export,-70427.0
2024-07-15 22:00:00,DE,-615.0,export,-43517.4
2024-07-15 23:00:00,NO1,-1487.68,export,-37281.26
2024-07-15 23:00:00,NO3,1000.0,import,22170.0
2024-07-15 23:00:00,NO4,600.0,import,3924.0
2024-07-15 23:00:00,FI,1500.0,import,25335.0
2024-07-15 23:00:00,DK1,-740.0,export,-49639.2
2024-07-15 23:00:00,DK2,-1700.0,export,-114801.0
2024-07-15 23:00:00,PL,-600.0,export,-74472.0
2024-07-15 23:00:00,LT,-700.0,export,-70427.0
2024-07-15 23:00:00,DE,-615.0,export,-43517.4
2024-07-16 00:00:00,NO1,-1316.24,export,-32984.97
2024-07-16 00:00:00,NO3,1000.0,import,22170.0
2024-07-16 00:00:00,NO4,600.0,import,3924.0
2024-07-16 00:00:00,FI,1500.0,import,25335.0
2024-07-16 00:00:00,DK1,-740.0,export,-49639.2
2024-07-16 00:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 00:00:00,PL,-600.0,export,-74472.0
2024-07-16 00:00:00,LT,-700.0,export,-70427.0
2024-07-16 00:00:00,DE,-615.0,export,-43517.4
2024-07-16 01:00:00,NO1,-1463.86,export,-36684.33
2024-07-16 01:00:00,NO3,1000.0,import,22170.0
2024-07-16 01:00:00,NO4,600.0,import,3924.0
2024-07-16 01:00:00,FI,1500.0,import,25335.0
2024-07-16 01:00:00,DK1,-740.0,export,-49639.2
2024-07-16 01:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 01:00:00,PL,-600.0,export,-74472.0
2024-07-16 01:00:00,LT,-700.0,export,-70427.0
2024-07-16 01:00:00,DE,-615.0,export,-43517.4
2024-07-16 02:00:00,NO1,-1609.29,export,-40328.81
2024-07-16 02:00:00,NO3,1000.0,import,22170.0
2024-07-16 02:00:00,NO4,600.0,import,3924.0
2024-07-16 02:00:00,FI,1500.0,import,25335.0
2024-07-16 02:00:00,DK1,-740.0,export,-49639.2
2024-07-16 02:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 02:00:00,PL,-600.0,export,-74472.0
2024-07-16 02:00:00,LT,-700.0,export,-70427.0
2024-07-16 02:00:00,DE,-615.0,export,-43517.4
2024-07-16 03:00:00,NO1,-1856.18,export,-46515.87
2024-07-16 03:00:00,NO3,1000.0,import,22170.0
2024-07-16 03:00:00,NO4,600.0,import,3924.0
2024-07-16 03:00:00,FI,1500.0,import,25335.0
2024-07-16 03:00:00,DK1,-740.0,export,-49639.2
2024-07-16 03:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 03:00:00,PL,-600.0,export,-74472.0
2024-07-16 03:00:00,LT,-700.0,export,-70427.0
2024-07-16 03:00:00,DE,-615.0,export,-43517.4
2024-07-16 04:00:00,NO1,-1771.22,export,-44386.77
2024-07-16 04:00:00,NO3,912.3,import,20225.69
2024-07-16 04:00:00,NO4,600.0,import,3924.0
2024-07-16 04:00:00,FI,1066.27,import,18009.3
2024-07-16 04:00:00,DK1,-740.0,export,-49639.2
2024-07-16 04:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 04:00:00,PL,-600.0,export,-74472.0
2024-07-16 04:00:00,LT,-700.0,export,-70427.0
2024-07-16 04:00:00,DE,-615.0,export,-43517.4
2024-07-16 05:00:00,NO1,-1278.75,export,-32045.48
2024-07-16 05:00:00,NO3,983.33,import,21800.43
2024-07-16 05:00:00,NO4,600.0,import,3924.0
2024-07-16 05:00:00,FI,811.25,import,13702.01
2024-07-16 05:00:00,DK1,-740.0,export,-49639.2
2024-07-16 05:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 05:00:00,PL,-600.0,export,-74472.0
2024-07-16 05:00:00,LT,-700.0,export,-70427.0
2024-07-16 05:00:00,DE,-615.0,export,-43517.4
2024-07-16 06:00:00,NO1,-918.65,export,-23021.37
2024-07-16 06:00:00,NO3,1000.0,import,22170.0
2024-07-16 06:00:00,NO4,600.0,import,3924.0
2024-07-16 06:00:00,FI,846.7,import,14300.76
2024-07-16 06:00:00,DK1,-740.0,export,-49639.2
2024-07-16 06:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 06:00:00,PL,-600.0,export,-74472.0
2024-07-16 06:00:00,LT,-700.0,export,-70427.0
2024-07-16 06:00:00,DE,-615.0,export,-43517.4
2024-07-16 07:00:00,NO1,-722.62,export,-18108.86
2024-07-16 07:00:00,NO3,1000.0,import,22170.0
2024-07-16 07:00:00,NO4,600.0,import,3924.0
2024-07-16 07:00:00,FI,901.73,import,15230.22
2024-07-16 07:00:00,DK1,-740.0,export,-49639.2
2024-07-16 07:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 07:00:00,PL,-600.0,export,-74472.0
2024-07-16 07:00:00,LT,-700.0,export,-70427.0
2024-07-16 07:00:00,DE,-615.0,export,-43517.4
2024-07-16 08:00:00,NO1,-480.19,export,-12033.56
2024-07-16 08:00:00,NO3,1000.0,import,22170.0
2024-07-16 08:00:00,NO4,600.0,import,3924.0
2024-07-16 08:00:00,FI,1500.0,import,25335.0
2024-07-16 08:00:00,DK1,-740.0,export,-49639.2
2024-07-16 08:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 08:00:00,PL,-600.0,export,-74472.0
2024-07-16 08:00:00,LT,-700.0,export,-70427.0
2024-07-16 08:00:00,DE,-615.0,export,-43517.4
2024-07-16 09:00:00,NO1,997.8,import,25004.87
2024-07-16 09:00:00,NO3,1000.0,import,22170.0
2024-07-16 09:00:00,NO4,600.0,import,3924.0
2024-07-16 09:00:00,FI,1500.0,import,25335.0
2024-07-16 09:00:00,DK1,-740.0,export,-49639.2
2024-07-16 09:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 09:00:00,PL,-600.0,export,-74472.0
2024-07-16 09:00:00,LT,-700.0,export,-70427.0
2024-07-16 09:00:00,DE,-615.0,export,-43517.4
2024-07-16 10:00:00,NO1,2145.0,import,53753.7
2024-07-16 10:00:00,NO3,1000.0,import,22170.0
2024-07-16 10:00:00,NO4,600.0,import,3924.0
2024-07-16 10:00:00,FI,1500.0,import,25335.0
2024-07-16 10:00:00,DK1,-740.0,export,-49639.2
2024-07-16 10:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 10:00:00,PL,-600.0,export,-74472.0
2024-07-16 10:00:00,LT,-700.0,export,-70427.0
2024-07-16 10:00:00,DE,-615.0,export,-43517.4
2024-07-16 11:00:00,NO1,2145.0,import,53753.7
2024-07-16 11:00:00,NO3,1000.0,import,22170.0
2024-07-16 11:00:00,NO4,600.0,import,3924.0
2024-07-16 11:00:00,FI,1500.0,import,25335.0
2024-07-16 11:00:00,DK1,-740.0,export,-49639.2
2024-07-16 11:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 11:00:00,PL,-600.0,export,-74472.0
2024-07-16 11:00:00,LT,-700.0,export,-70427.0
2024-07-16 11:00:00,DE,-615.0,export,-43517.4
2024-07-16 12:00:00,NO1,1938.45,import,48577.56
2024-07-16 12:00:00,NO3,1000.0,import,22170.0
2024-07-16 12:00:00,NO4,600.0,import,3924.0
2024-07-16 12:00:00,FI,1500.0,import,25335.0
2024-07-16 12:00:00,DK1,-740.0,export,-49639.2
2024-07-16 12:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 12:00:00,PL,-600.0,export,-74472.0
2024-07-16 12:00:00,LT,-700.0,export,-70427.0
2024-07-16 12:00:00,DE,-615.0,export,-43517.4
2024-07-16 13:00:00,NO1,1474.43,import,36949.22
2024-07-16 13:00:00,NO3,1000.0,import,22170.0
2024-07-16 13:00:00,NO4,600.0,import,3924.0
2024-07-16 13:00:00,FI,1500.0,import,25335.0
2024-07-16 13:00:00,DK1,-740.0,export,-49639.2
2024-07-16 13:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 13:00:00,PL,-600.0,export,-74472.0
2024-07-16 13:00:00,LT,-700.0,export,-70427.0
2024-07-16 13:00:00,DE,-615.0,export,-43517.4
2024-07-16 14:00:00,NO1,249.52,import,6252.97
2024-07-16 14:00:00,NO3,1000.0,import,22170.0
2024-07-16 14:00:00,NO4,600.0,import,3924.0
2024-07-16 14:00:00,FI,1500.0,import,25335.0
2024-07-16 14:00:00,DK1,-740.0,export,-49639.2
2024-07-16 14:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 14:00:00,PL,-600.0,export,-74472.0
2024-07-16 14:00:00,LT,-700.0,export,-70427.0
2024-07-16 14:00:00,DE,-615.0,export,-43517.4
2024-07-16 15:00:00,NO1,-325.49,export,-8156.78
2024-07-16 15:00:00,NO3,1000.0,import,22170.0
2024-07-16 15:00:00,NO4,600.0,import,3924.0
2024-07-16 15:00:00,FI,864.94,import,14608.84
2024-07-16 15:00:00,DK1,-740.0,export,-49639.2
2024-07-16 15:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 15:00:00,PL,-600.0,export,-74472.0
2024-07-16 15:00:00,LT,-700.0,export,-70427.0
2024-07-16 15:00:00,DE,-615.0,export,-43517.4
2024-07-16 16:00:00,NO1,-216.71,export,-5430.75
2024-07-16 16:00:00,NO3,602.62,import,13360.09
2024-07-16 16:00:00,NO4,600.0,import,3924.0
2024-07-16 16:00:00,FI,494.33,import,8349.23
2024-07-16 16:00:00,DK1,-740.0,export,-49639.2
2024-07-16 16:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 16:00:00,PL,-600.0,export,-74472.0
2024-07-16 16:00:00,LT,-700.0,export,-70427.0
2024-07-16 16:00:00,DE,-615.0,export,-43517.4
2024-07-16 17:00:00,NO1,-178.07,export,-4462.43
2024-07-16 17:00:00,NO3,671.66,import,14890.7
2024-07-16 17:00:00,NO4,600.0,import,3924.0
2024-07-16 17:00:00,FI,545.56,import,9214.51
2024-07-16 17:00:00,DK1,-740.0,export,-49639.2
2024-07-16 17:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 17:00:00,PL,-600.0,export,-74472.0
2024-07-16 17:00:00,LT,-700.0,export,-70427.0
2024-07-16 17:00:00,DE,-615.0,export,-43517.4
2024-07-16 18:00:00,NO1,-497.93,export,-12478.13
2024-07-16 18:00:00,NO3,792.52,import,17570.17
2024-07-16 18:00:00,NO4,600.0,import,3924.0
2024-07-16 18:00:00,FI,375.37,import,6340.0
2024-07-16 18:00:00,DK1,-740.0,export,-49639.2
2024-07-16 18:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 18:00:00,PL,-600.0,export,-74472.0
2024-07-16 18:00:00,LT,-700.0,export,-70427.0
2024-07-16 18:00:00,DE,-615.0,export,-43517.4
2024-07-16 19:00:00,NO1,-647.98,export,-16238.38
2024-07-16 19:00:00,NO3,856.05,import,18978.63
2024-07-16 19:00:00,NO4,600.0,import,3924.0
2024-07-16 19:00:00,FI,903.48,import,15259.78
2024-07-16 19:00:00,DK1,-740.0,export,-49639.2
2024-07-16 19:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 19:00:00,PL,-600.0,export,-74472.0
2024-07-16 19:00:00,LT,-700.0,export,-70427.0
2024-07-16 19:00:00,DE,-615.0,export,-43517.4
2024-07-16 20:00:00,NO1,-882.98,export,-22127.48
2024-07-16 20:00:00,NO3,782.58,import,17349.8
2024-07-16 20:00:00,NO4,600.0,import,3924.0
2024-07-16 20:00:00,FI,992.68,import,16766.37
2024-07-16 20:00:00,DK1,-740.0,export,-49639.2
2024-07-16 20:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 20:00:00,PL,-600.0,export,-74472.0
2024-07-16 20:00:00,LT,-700.0,export,-70427.0
2024-07-16 20:00:00,DE,-615.0,export,-43517.4
2024-07-16 21:00:00,NO1,-1379.92,export,-34580.8
2024-07-16 21:00:00,NO3,821.5,import,18212.66
2024-07-16 21:00:00,NO4,600.0,import,3924.0
2024-07-16 21:00:00,FI,1500.0,import,25335.0
2024-07-16 21:00:00,DK1,-740.0,export,-49639.2
2024-07-16 21:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 21:00:00,PL,-600.0,export,-74472.0
2024-07-16 21:00:00,LT,-700.0,export,-70427.0
2024-07-16 21:00:00,DE,-615.0,export,-43517.4
2024-07-16 22:00:00,NO1,-1226.41,export,-30733.83
2024-07-16 22:00:00,NO3,1000.0,import,22170.0
2024-07-16 22:00:00,NO4,600.0,import,3924.0
2024-07-16 22:00:00,FI,1500.0,import,25335.0
2024-07-16 22:00:00,DK1,-740.0,export,-49639.2
2024-07-16 22:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 22:00:00,PL,-600.0,export,-74472.0
2024-07-16 22:00:00,LT,-700.0,export,-70427.0
2024-07-16 22:00:00,DE,-615.0,export,-43517.4
2024-07-16 23:00:00,NO1,-1382.05,export,-34634.17
2024-07-16 23:00:00,NO3,1000.0,import,22170.0
2024-07-16 23:00:00,NO4,600.0,import,3924.0
2024-07-16 23:00:00,FI,1500.0,import,25335.0
2024-07-16 23:00:00,DK1,-740.0,export,-49639.2
2024-07-16 23:00:00,DK2,-1700.0,export,-114801.0
2024-07-16 23:00:00,PL,-600.0,export,-74472.0
2024-07-16 23:00:00,LT,-700.0,export,-70427.0
2024-07-16 23:00:00,DE,-615.0,export,-43517.4
2024-07-17 00:00:00,NO1,-1625.99,export,-40747.31
2024-07-17 00:00:00,NO3,1000.0,import,22170.0
2024-07-17 00:00:00,NO4,600.0,import,3924.0
2024-07-17 00:00:00,FI,1500.0,import,25335.0
2024-07-17 00:00:00,DK1,-740.0,export,-49639.2
2024-07-17 00:00:00,DK2,-1700.0,export,-114801.0
2024-07-17 00:00:00,PL,-600.0,export,-74472.0
2024-07-17 00:00:00,LT,-700.0,export,-70427.0
2024-07-17 00:00:00,DE,-615.0,export,-43517.4
2024-07-17 01:00:00,NO1,-1545.86,export,-38739.25
2024-07-17 01:00:00,NO3,1000.0,import,22170.0
2024-07-17 01:00:00,NO4,600.0,import,3924.0
2024-07-17 01:00:00,FI,1500.0,import,25335.0
2024-07-17 01:00:00,DK1,-740.0,export,-49639.2
2024-07-17 01:00:00,DK2,-1700.0,export,-114801.0
2024-07-17 01:00:00,PL,-600.0,export,-74472.0
2024-07-17 01:00:00,LT,-700.0,export,-70427.0
2024-07-17 01:00:00,DE,-615.0,export,-43517.4
2024-07-17 02:00:00,NO1,-1629.21,export,-40828.0
2024-07-17 02:00:00,NO3,1000.0,import,22170.0
2024-07-17 02:00:00,NO4,600.0,import,3924.0
2024-07-17 02:00:00,FI,1500.0,import,25335.0
2024-07-17 02:00:00,DK1,-740.0,export,-49639.2
2024-07-17 02:00:00,DK2,-1700.0,export,-114801.0
2024-07-17 02:00:00,PL,-600.0,export,-74472.0
2024-07-17 02:00:00,LT,-700.0,export,-70427.0
2024-07-17 02:00:00,DE,-615.0,export,-43517.4
2024-07-17 03:00:00,NO1,-1919.91,export,-48112.94
2024-07-17 03:00:00,NO3,1000.0,import,22170.0
2024-07-17 03:00:00,NO4,600.0,import,3924.0
2024-07-17 03:00:00,FI,1500.0,import,25335.0
2024-07-17 03:00:00,DK1,-740.0,export,-49639.2
2024-07-17 03:00:00,DK2,-1700.0,export,-114801.0
2024-07-17 03:00:00,PL,-600.0,export,-74472.0
2024-07-17 03:00:00,LT,-700.0,export,-70427.0
2024-07-17 03:00:00,DE,-615.0,export,-43517.4
2024-07-17 04:00:00,NO1,-2071.49,export,-51911.54
2024-07-17 04:00:00,NO3,1000.0,import,22170.0
2024-07-17 04:00:00,NO4,600.0,import,3924.0
2024-07-17 04:00:00,FI,1500.0,import,25335.0
2024-07-17 04:00:00,DK1,-740.0,export,-49639.2
2024-07-17 04:00:00,DK2,-1700.0,export,-114801.0
2024-07-17 04:00:00,PL,-600.0,export,-74472.0
2024-07-17 04:00:00,LT,-700.0,export,-70427.0
2024-07-17 04:00:00,DE,-615.0,export,-43517.4
