timestep,SE1_chp,SE1_gasturbine,SE1_hydro,SE1_solar,SE1_wind,SE2_chp,SE2_gasturbine,SE2_hydro,SE2_solar,SE2_wind,SE3_chp,SE3_gasturbine,SE3_hydro,SE3_nuclear,SE3_solar,SE3_wind,SE4_chp,SE4_condensing,SE4_gasturbine,SE4_hydro,SE4_solar,SE4_wind,SE1_chp_district,SE1_chp_industry,SE2_chp_district,SE2_chp_industry,SE3_chp_district,SE3_chp_industry,SE4_chp_district,SE4_chp_industry
2024-07-16 12:00:00,0.0343609022556391,0.0,0.11739618406285074,0.22413793103448276,0.014085345683096261,0.03812089356110381,0.0,0.3496961122047244,0.23127450980392156,0.04071955986680179,0.13524148851939827,0.00044247787610619474,0.5091483622350674,0.6786795444716737,0.3263499731615674,0.032530120481927716,0.11170285714285713,0.0,0.00015748031496062994,0.3649279538904899,0.07135855087906233,0.12201982651796779,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2024-07-16 13:00:00,0.03097744360902256,0.0,0.16021324354657687,0.20344827586206898,0.015097585180284485,0.037201051248357424,0.0,0.3740428149606299,0.20602941176470588,0.04518314753148979,0.11798099762470309,0.000331858407079646,0.5056570327552987,0.6782470808706934,0.25673107890499197,0.04297359651371443,0.10696,0.0,0.00015748031496062994,0.36172910662824204,0.06469898774640384,0.15123089632383313,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2024-07-16 14:00:00,0.027218045112781957,0.0,0.2958791619902731,0.1696551724137931,0.019748594111809462,0.03562417871222076,0.0,0.44684916338582675,0.1662254901960784,0.05382510496597654,0.10012668250197941,0.000331858407079646,0.5067360308285164,0.6781029263370333,0.1683521202361782,0.056018969495001285,0.10627428571428571,0.0,0.00015748031496062994,0.48023054755043226,0.04940863079381992,0.15484923585295332,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2024-07-16 15:00:00,0.023458646616541356,0.0,0.5075738870183314,0.1306896551724138,0.025398610651670525,0.03181340341655716,0.0,0.5024187992125984,0.12,0.06413638337918054,0.0971575613618369,0.000331858407079646,0.5493988439306359,0.6779587718033732,0.10419216317767044,0.07042809536016406,0.10347428571428573,0.0,0.00015748031496062994,0.5729394812680115,0.036153436334576454,0.146695580338703,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2024-07-16 16:00:00,0.020451127819548873,0.0,0.5732716049382716,0.08827586206896552,0.02891167714191201,0.0302365308804205,0.0,0.5565797244094488,0.07607843137254902,0.062252787027653106,0.07942201108471893,0.00022123893805309737,0.594,0.6778146172697131,0.05176060118089104,0.07680338374775698,0.10245714285714286,0.0,0.00015748031496062994,0.6143227665706051,0.019573787959509856,0.13850888062783973,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2024-07-16 17:00:00,0.01819548872180451,0.0,0.5533015338570894,0.04758620689655172,0.035100893152497516,0.028791064388961892,0.0,0.5459448818897638,0.035490196078431374,0.059166063413927904,0.07260886777513856,0.00022123893805309737,0.593252408477842,0.6779587718033732,0.023311862587224907,0.09077928736221481,0.09766857142857142,0.0,0.0,0.6137463976945244,0.010143846563665423,0.12598513011152415,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2024-07-16 18:00:00,0.017067669172932332,0.0,0.5572259633370744,0.020689655172413793,0.04634469070459808,0.02773981603153745,0.0,0.5380364173228346,0.010980392156862745,0.06849283335746344,0.07113222486144101,0.00022123893805309737,0.5901772639691715,0.677526308202393,0.007332259796027912,0.10409894898743911,0.09434285714285714,0.0,0.0,0.6194812680115274,0.0024294086307938196,0.10621643948781494,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2024-07-16 19:00:00,0.01631578947368421,0.0,0.47610362888140667,0.0058620689655172415,0.06718491564670856,0.02590013140604468,0.0,0.5250258366141732,0.002156862745098039,0.08080208484146519,0.07140538400633413,0.00022123893805309737,0.546971098265896,0.677670462736053,0.0021148684916800858,0.10705460138426044,0.09255999999999999,0.0,0.0,0.6210951008645533,0.0005380927011188066,0.08612143742255267,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2024-07-16 20:00:00,0.01593984962406015,0.0,0.422931163486719,0.0,0.09835593781012239,0.025374507227332456,0.0,0.5056323818897638,4.901960784313725e-05,0.08768350948313305,0.07128266033254158,0.00022123893805309737,0.5425472061657033,0.6773821536687329,0.00020933977455716587,0.09909766726480389,0.09259428571428571,0.0,0.0,0.6138904899135447,0.0002663825253063399,0.08037174721189591,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2024-07-16 21:00:00,0.01593984962406015,0.0,0.31046950991395433,0.0,0.10382732385047966,0.025374507227332456,0.0,0.48760949803149606,0.0,0.08376574489648184,0.07139746634996041,0.00022123893805309737,0.5403391136801542,0.677526308202393,0.0002147074610842727,0.10370674186106127,0.09455999999999999,0.0,0.0,0.6060230547550433,0.00023974427277570593,0.06940933498554316,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
